min_recall,equal_opportunity,accuracy,threshold
0.9583333333333334,0.027777777777777752,0.548,0.01
0.5520833333333334,0.01790935672514619,0.692,0.017
0.5520833333333334,0.01790935672514619,0.692,0.024
0.5520833333333334,0.01790935672514619,0.692,0.031
0.5625,0.028508771929824556,0.694,0.038
0.7291666666666666,0.0752923976608187,0.689,0.045
0.7291666666666666,0.0752923976608187,0.685,0.052
0.71875,0.06469298245614034,0.694,0.059
0.71875,0.06469298245614034,0.694,0.06599999999999999
0.71875,0.06469298245614034,0.694,0.073
0.71875,0.06469298245614034,0.694,0.07999999999999999
0.71875,0.06469298245614034,0.694,0.08699999999999998
0.71875,0.06469298245614034,0.694,0.09399999999999999
0.71875,0.06469298245614034,0.694,0.10099999999999999
0.71875,0.06469298245614034,0.694,0.10799999999999998
0.71875,0.06469298245614034,0.694,0.11499999999999998
0.71875,0.06469298245614034,0.694,0.12199999999999998
0.71875,0.06469298245614034,0.694,0.129
0.71875,0.06469298245614034,0.694,0.136
0.71875,0.06469298245614034,0.694,0.143
0.71875,0.06469298245614034,0.694,0.15
