min_recall,equal_opportunity,accuracy,threshold
0.9333333333333333,0.02609582059123346,0.579,0.01
0.9277777777777778,0.0296296296296296,0.6,0.017
0.9138888888888889,0.038888888888888896,0.607,0.024
0.9027777777777778,0.04629629629629628,0.61,0.031
0.9027777777777778,0.04629629629629628,0.61,0.038
0.8899082568807339,0.054875976894325516,0.616,0.045
0.6944444444444444,0.11111111111111116,0.663,0.052
0.6944444444444444,0.11111111111111116,0.663,0.059
0.6944444444444444,0.11111111111111116,0.663,0.06599999999999999
0.6944444444444444,0.11111111111111116,0.663,0.073
0.6944444444444444,0.11111111111111116,0.663,0.07999999999999999
0.7444444444444445,0.1333333333333333,0.668,0.08699999999999998
0.7444444444444445,0.1333333333333333,0.668,0.09399999999999999
0.7444444444444445,0.1333333333333333,0.668,0.10099999999999999
0.7444444444444445,0.1333333333333333,0.668,0.10799999999999998
0.7111111111111111,0.11851851851851847,0.661,0.11499999999999998
0.7111111111111111,0.11851851851851847,0.661,0.12199999999999998
0.7111111111111111,0.11851851851851847,0.661,0.129
0.7111111111111111,0.11851851851851847,0.661,0.136
0.7111111111111111,0.11851851851851847,0.661,0.143
0.7111111111111111,0.11851851851851847,0.661,0.15
