min_recall,equal_opportunity,accuracy,threshold
0.391304347826087,0.09287193138124816,0.8706939590614079,0.5
0.43478260869565216,0.08302628346843526,0.8617074388417374,0.55
0.5652173913043478,0.022281376318643426,0.8552171742386421,0.6
0.6086956521739131,0.03411219560287878,0.8427358961557664,0.65
0.635593220338983,0.04339136784657368,0.835247129306041,0.7
0.6440677966101694,0.06948768207848117,0.8197703444832751,0.75
0.6949152542372882,0.05846229427659052,0.7943085371942087,0.8
0.7203389830508474,0.09948415622697127,0.7728407388916625,0.8500000000000001
0.8220338983050848,0.08965856055023336,0.691462805791313,0.9
0.8389830508474576,0.0783591255219848,0.6370444333499751,0.95
0.9565217391304348,0.02898550724637679,0.34648027958062905,1.0
