min_recall,equal_opportunity,accuracy,threshold
0.41025641025641024,0.0931623931623932,0.8646277262471798,0.5
0.4358974358974359,0.10940170940170939,0.8586111807470544,0.55
0.5128205128205128,0.0914529914529915,0.8460767109551266,0.6
0.5641025641025641,0.057264957264957284,0.8312860366006518,0.65
0.5641025641025641,0.057264957264957284,0.8129857107044371,0.7
0.6410256410256411,0.03792735042735037,0.7846578089746804,0.75
0.7,0.026388888888888944,0.7500626723489596,0.8
0.7692307692307693,0.034401709401709356,0.6926548007019303,0.8500000000000001
0.8,0.045833333333333316,0.6182000501378792,0.9
0.85,0.05138888888888893,0.503634996239659,0.95
1.0,0.0,0.1351215843569817,1.0
