min_recall,equal_opportunity,accuracy,threshold
0.6880733944954128,0.04128440366972478,0.673,0.5
0.6880733944954128,0.04128440366972478,0.674,0.55
0.6880733944954128,0.04128440366972478,0.674,0.6
0.6880733944954128,0.04128440366972478,0.674,0.65
0.6880733944954128,0.04128440366972478,0.674,0.7
0.7798165137614679,0.10975195378865103,0.654,0.75
0.7798165137614679,0.10975195378865103,0.648,0.8
0.8715596330275229,0.06710839279646619,0.625,0.8500000000000001
0.9541284403669725,0.01206252123683312,0.581,0.9
0.9666666666666667,0.022222222222222216,0.572,0.95
1.0,0.0,0.505,1.0
