min_recall,equal_opportunity,accuracy,threshold
0.2631578947368421,0.1764132553606238,0.8598646277262472,0.5
0.2631578947368421,0.19493177387914232,0.8551015292053146,0.55
0.2631578947368421,0.23196881091617938,0.843569816996741,0.6
0.3157894736842105,0.23391812865497075,0.8202557031837553,0.65
0.3157894736842105,0.3079922027290449,0.7891702180997744,0.7
0.42105263157894735,0.25633528265107214,0.765104036099273,0.75
0.47368421052631576,0.22124756335282655,0.7247430433692654,0.8
0.5263157894736842,0.20467836257309946,0.6565555277011782,0.8500000000000001
0.631578947368421,0.17153996101364521,0.5444973677613437,0.9
0.8421052631578947,0.06822612085769982,0.41062923038355476,0.95
1.0,0.0,0.15517673602406618,1.0
