min_recall,equal_opportunity,accuracy,threshold
0.475,0.05370370370370373,0.641,0.01
0.5083333333333333,0.050000000000000044,0.65,0.017
0.5083333333333333,0.050000000000000044,0.65,0.024
0.49166666666666664,0.06111111111111115,0.649,0.031
0.49166666666666664,0.06111111111111115,0.649,0.038
0.49166666666666664,0.06111111111111115,0.649,0.045
0.49166666666666664,0.06111111111111115,0.649,0.052
0.575,0.061111111111111116,0.665,0.059
0.575,0.061111111111111116,0.665,0.06599999999999999
0.575,0.061111111111111116,0.665,0.073
0.575,0.061111111111111116,0.665,0.07999999999999999
0.575,0.061111111111111116,0.665,0.08699999999999998
0.575,0.061111111111111116,0.665,0.09399999999999999
0.6833333333333333,0.06432212028542302,0.672,0.10099999999999999
0.6833333333333333,0.06432212028542302,0.672,0.10799999999999998
0.6833333333333333,0.06432212028542302,0.672,0.11499999999999998
0.6833333333333333,0.06432212028542302,0.672,0.12199999999999998
0.6833333333333333,0.06432212028542302,0.672,0.129
0.6833333333333333,0.06432212028542302,0.672,0.136
0.6833333333333333,0.06432212028542302,0.672,0.143
0.6833333333333333,0.06432212028542302,0.672,0.15
