min_recall,equal_opportunity,accuracy,threshold
0.2608695652173913,0.1707581583357981,0.8577134298552171,0.5
0.391304347826087,0.13368825791186037,0.8492261607588617,0.55
0.4782608695652174,0.13467415951887998,0.8307538691962056,0.6
0.5217391304347826,0.13289953662624474,0.8232651023464803,0.65
0.5652173913043478,0.14473035591048014,0.8057913130304544,0.7
0.5652173913043478,0.20822241940254363,0.781827259111333,0.75
0.6086956521739131,0.20191264911761805,0.7523714428357464,0.8
0.7391304347826086,0.14216701173222912,0.7403894158761857,0.8500000000000001
0.7391304347826086,0.15123730651680964,0.6669995007488767,0.9
0.8260869565217391,0.10233658680863648,0.6325511732401398,0.95
1.0,0.0,0.2201697453819271,1.0
