min_recall,equal_opportunity,accuracy,threshold
0.41025641025641024,0.07510683760683763,0.8465780897468037,0.5
0.48717948717948717,0.07104700854700856,0.8287791426422663,0.55
0.48717948717948717,0.07104700854700856,0.8287791426422663,0.6
0.7435897435897436,0.01816239316239317,0.6999247931812485,0.65
0.7435897435897436,0.01816239316239317,0.6999247931812485,0.7
0.7435897435897436,0.0389957264957265,0.6713462020556531,0.75
0.75,0.06944444444444442,0.6217097016796189,0.8
0.7948717948717948,0.07702991452991455,0.5404863374279268,0.8500000000000001
0.9487179487179487,0.00918803418803423,0.40837302582100776,0.9
0.9743589743589743,0.017094017094017106,0.30985209325645524,0.95
1.0,0.0,0.16545500125344698,1.0
