min_recall,equal_opportunity,accuracy,threshold
0.2727272727272727,0.24886028425851436,0.6150773839241138,0.5
0.5454545454545454,0.12013944757307593,0.5027458811782326,0.55
0.5454545454545454,0.12013944757307593,0.5027458811782326,0.6
0.7272727272727273,0.07562349155269506,0.37044433349975037,0.65
0.7272727272727273,0.07562349155269506,0.37044433349975037,0.7
0.7272727272727273,0.07562349155269506,0.37044433349975037,0.75
0.7272727272727273,0.07562349155269506,0.37044433349975037,0.8
0.9090909090909091,0.05189146365616959,0.1982026959560659,0.8500000000000001
0.9090909090909091,0.05189146365616959,0.1982026959560659,0.9
1.0,0.0,0.15327009485771342,0.95
1.0,0.0,0.14428357463804292,1.0
