min_recall,equal_opportunity,accuracy,threshold
0.6186440677966102,0.10930975190370917,0.7898152770843735,0.5
0.6610169491525424,0.0810611643330877,0.781827259111333,0.55
0.6610169491525424,0.0810611643330877,0.781827259111333,0.6
0.7372881355932204,0.05919921395234584,0.745881178232651,0.65
0.7796610169491526,0.038049117952265656,0.7244133799301048,0.7
0.788135593220339,0.06414543218417308,0.6824762855716425,0.75
0.8728813559322034,0.04846458357354244,0.6270594108836745,0.8
0.9130434782608695,0.0466715794645051,0.46580129805292064,0.8500000000000001
0.9130434782608695,0.0466715794645051,0.46580129805292064,0.9
0.9565217391304348,0.02898550724637679,0.34248627059410885,0.95
1.0,0.0,0.22815776335496754,1.0
