min_recall,equal_opportunity,accuracy,threshold
0.25,0.2526205450733752,0.8172740888666999,0.5
0.25,0.290356394129979,0.8127808287568647,0.55
0.4375,0.2072851153039832,0.780828756864703,0.6
0.5,0.1907756813417191,0.7663504742885672,0.65
0.5625,0.17845911949685536,0.7408886669995007,0.7
0.625,0.14937106918238996,0.7064403394907639,0.75
0.875,0.049790356394129986,0.5986020968547179,0.8
0.9026548672566371,0.039739522457839405,0.5736395406889665,0.8500000000000001
0.9203539823008849,0.027940112428340862,0.5591612581128308,0.9
0.9937106918238994,0.004192872117400419,0.37743384922616074,0.95
1.0,0.0,0.19920119820269597,1.0
