min_recall,equal_opportunity,accuracy,threshold
0.504424778761062,0.09944666165384541,0.7968047928107839,0.5
0.8181818181818182,0.029708853238265,0.6789815277084373,0.55
0.8181818181818182,0.029708853238265,0.6789815277084373,0.6
0.9292035398230089,0.016894609814963824,0.618572141787319,0.65
0.9292035398230089,0.016894609814963824,0.618572141787319,0.7
0.9292035398230089,0.016894609814963824,0.618572141787319,0.75
0.9292035398230089,0.016894609814963824,0.618572141787319,0.8
0.9738562091503268,0.017429193899782147,0.49925112331502747,0.8500000000000001
0.9738562091503268,0.017429193899782147,0.49925112331502747,0.9
0.9803921568627451,0.01307189542483663,0.4028956565152272,0.95
0.9934640522875817,0.004357298474945519,0.33749375936095855,1.0
