min_recall,equal_opportunity,accuracy,threshold
0.5128205128205128,0.0914529914529915,0.7991977939333166,0.5
0.5384615384615384,0.09241452991452996,0.7726247179744297,0.55
0.5384615384615384,0.09241452991452996,0.7726247179744297,0.6
0.7435897435897436,0.07094017094017091,0.6715968914514916,0.65
0.7435897435897436,0.07094017094017091,0.6715968914514916,0.7
0.8461538461538461,0.035897435897435916,0.6051642015542743,0.75
0.8958333333333334,0.002777777777777768,0.5214339433441966,0.8
0.9,0.03247863247863244,0.4374529957382803,0.8500000000000001
0.9487179487179487,0.005021367521367577,0.3609927300075207,0.9
0.9743589743589743,0.017094017094017106,0.23865630483830533,0.95
0.99375,0.004166666666666652,0.17924291802456757,1.0
