min_recall,equal_opportunity,accuracy,threshold
1.0,0.0,0.505,0.01
0.5208333333333334,0.10891812865497075,0.685,0.017
0.59375,0.1304824561403509,0.69,0.024
0.6354166666666666,0.10270467836257313,0.678,0.031
0.6666666666666666,0.09941520467836258,0.685,0.038
0.6666666666666666,0.09941520467836258,0.685,0.045
0.6666666666666666,0.09941520467836258,0.685,0.052
0.6666666666666666,0.09941520467836258,0.685,0.059
0.6666666666666666,0.09941520467836258,0.685,0.06599999999999999
0.6666666666666666,0.09941520467836258,0.685,0.073
0.6666666666666666,0.09941520467836258,0.685,0.07999999999999999
0.6666666666666666,0.09941520467836258,0.685,0.08699999999999998
0.6666666666666666,0.09941520467836258,0.685,0.09399999999999999
0.6666666666666666,0.09941520467836258,0.685,0.10099999999999999
0.6666666666666666,0.09941520467836258,0.685,0.10799999999999998
0.6666666666666666,0.09941520467836258,0.685,0.11499999999999998
0.6666666666666666,0.09941520467836258,0.685,0.12199999999999998
0.6666666666666666,0.09941520467836258,0.685,0.129
0.6666666666666666,0.09941520467836258,0.685,0.136
0.6666666666666666,0.09941520467836258,0.685,0.143
0.6666666666666666,0.09941520467836258,0.685,0.15
