min_recall,equal_opportunity,accuracy,threshold
0.984,0.010666666666666677,0.523,0.01
0.42857142857142855,0.021841269841269845,0.631,0.017
0.5428571428571428,0.01853968253968256,0.637,0.024
0.6857142857142857,0.03408521303258142,0.65,0.031
0.6857142857142857,0.03408521303258142,0.65,0.038
0.6857142857142857,0.03408521303258142,0.65,0.045
0.6857142857142857,0.03408521303258142,0.65,0.052
0.6857142857142857,0.03408521303258142,0.65,0.059
0.6857142857142857,0.03408521303258142,0.65,0.06599999999999999
0.6857142857142857,0.03408521303258142,0.65,0.073
0.6857142857142857,0.03408521303258142,0.65,0.07999999999999999
0.6857142857142857,0.03408521303258142,0.65,0.08699999999999998
0.6857142857142857,0.03408521303258142,0.65,0.09399999999999999
0.6857142857142857,0.03408521303258142,0.65,0.10099999999999999
0.6857142857142857,0.03408521303258142,0.65,0.10799999999999998
0.6857142857142857,0.03408521303258142,0.65,0.11499999999999998
0.6857142857142857,0.03408521303258142,0.65,0.12199999999999998
0.6857142857142857,0.03408521303258142,0.65,0.129
0.6857142857142857,0.03408521303258142,0.65,0.136
0.6857142857142857,0.03408521303258142,0.65,0.143
0.6857142857142857,0.03408521303258142,0.65,0.15
