min_recall,equal_opportunity,accuracy,threshold
0.5693877551020409,0.1498199279711884,0.8162446728503384,0.5
0.6183673469387755,0.11716686674669867,0.8007019303083479,0.55
0.6183673469387755,0.11716686674669867,0.8007019303083479,0.6
0.673469387755102,0.08043217286914765,0.7643519679117573,0.65
0.746938775510204,0.035374149659864,0.713712709952369,0.7
0.746938775510204,0.035374149659864,0.713712709952369,0.75
0.746938775510204,0.035374149659864,0.713712709952369,0.8
0.8823529411764706,0.03398692810457519,0.507646026573076,0.8500000000000001
0.9122448979591836,0.01928771508603444,0.4622712459262973,0.9
0.9959183673469387,0.0027210884353741824,0.1875156680872399,0.95
1.0,0.0,0.13988468287791425,1.0
