min_recall,equal_opportunity,accuracy,threshold
0.5486725663716814,0.17967283454009123,0.8332501248127808,0.5
0.5575221238938053,0.20407615982837224,0.8292561158262606,0.55
0.5575221238938053,0.20407615982837224,0.8292561158262606,0.6
0.7433628318584071,0.11048538482166796,0.7793310034947578,0.65
0.7433628318584071,0.11048538482166796,0.7793310034947578,0.7
0.8141592920353983,0.06328774470367386,0.7583624563155267,0.75
0.8141592920353983,0.06328774470367386,0.7583624563155267,0.8
0.9090909090909091,0.017033075856605295,0.6974538192710934,0.8500000000000001
0.9090909090909091,0.017033075856605295,0.6974538192710934,0.9
0.9869281045751634,0.008714596949891037,0.46330504243634546,0.95
1.0,0.0,0.3175237144283575,1.0
