min_recall,equal_opportunity,accuracy,threshold
0.5833333333333334,0.02089704383282361,0.669,0.5
0.5833333333333334,0.02089704383282361,0.669,0.55
0.5833333333333334,0.02089704383282361,0.669,0.6
0.6388888888888888,0.037037037037037056,0.667,0.65
0.7522935779816514,0.07254502208630649,0.669,0.7
0.7614678899082569,0.08494733265375465,0.66,0.75
0.8055555555555556,0.07407407407407403,0.643,0.8
0.8416666666666667,0.08703703703703702,0.643,0.8500000000000001
0.8833333333333333,0.05925925925925927,0.618,0.9
0.9527777777777777,0.03148148148148152,0.571,0.95
0.9944444444444445,0.0037037037037036904,0.511,1.0
