min_recall,equal_opportunity,accuracy,threshold
0.5795148247978437,0.03726789457921531,0.54,0.5
0.5795148247978437,0.03726789457921531,0.54,0.55
0.6900269541778976,0.04875396037262969,0.521,0.6
0.6900269541778976,0.04875396037262969,0.521,0.65
0.9056603773584906,0.010261502813637838,0.504,0.7
0.9056603773584906,0.010261502813637838,0.504,0.75
0.9056603773584906,0.010261502813637838,0.504,0.8
0.9056603773584906,0.010261502813637838,0.504,0.8500000000000001
1.0,0.0,0.506,0.9
1.0,0.0,0.506,0.95
1.0,0.0,0.506,1.0
