min_recall,equal_opportunity,accuracy,threshold
0.48787061994609165,0.13089327091313188,0.652,0.5
0.5175202156334232,0.16375845273561263,0.658,0.55
0.6469002695417789,0.11259280276162105,0.667,0.6
0.6469002695417789,0.11259280276162105,0.667,0.65
0.660377358490566,0.103608076795763,0.663,0.7
0.7331536388140162,0.10772213552749799,0.641,0.75
0.8645833333333334,0.037646198830409316,0.62,0.8
0.8814016172506739,0.026434009552182298,0.608,0.8500000000000001
0.9164420485175202,0.020617581690074216,0.596,0.9
0.9473684210526315,0.014254385964912316,0.564,0.95
0.9973045822102425,0.0017969451931716396,0.51,1.0
