min_recall,equal_opportunity,accuracy,threshold
0.6666666666666666,0.08472222222222221,0.642015542742542,0.5
0.7948717948717948,0.0575854700854701,0.5329656555527701,0.55
0.7948717948717948,0.0575854700854701,0.5329656555527701,0.6
0.8205128205128205,0.052991452991453025,0.4993732765104036,0.65
0.8205128205128205,0.052991452991453025,0.4993732765104036,0.7
0.85,0.0625,0.40335923790423667,0.75
0.85,0.0625,0.40335923790423667,0.8
0.9230769230769231,0.027670940170940145,0.3329155176736024,0.8500000000000001
0.9230769230769231,0.027670940170940145,0.3329155176736024,0.9
0.9487179487179487,0.03418803418803421,0.25720732013035846,0.95
0.9743589743589743,0.017094017094017106,0.1579343193782903,1.0
