min_recall,equal_opportunity,accuracy,threshold
0.59375,0.09539473684210524,0.665,0.5
0.5625,0.09868421052631578,0.662,0.55
0.65625,0.106359649122807,0.666,0.6
0.65625,0.106359649122807,0.666,0.65
0.6666666666666666,0.09941520467836258,0.66,0.7
0.8125,0.054824561403508776,0.627,0.75
0.8125,0.07236842105263157,0.624,0.8
0.8645833333333334,0.037646198830409316,0.611,0.8500000000000001
0.9375,0.006578947368421018,0.603,0.9
0.9473684210526315,0.015321322173357984,0.575,0.95
1.0,0.0,0.505,1.0
