min_recall,equal_opportunity,accuracy,threshold
0.4778761061946903,0.07535532314293376,0.8372441337993011,0.5
0.5221238938053098,0.07615982837221773,0.8272591113330005,0.55
0.5929203539823009,0.0592652185572539,0.8232651023464803,0.6
0.7727272727272727,0.016438898791840018,0.7648527209186221,0.65
0.7727272727272727,0.016438898791840018,0.7648527209186221,0.7
0.7727272727272727,0.016438898791840018,0.7648527209186221,0.75
0.7727272727272727,0.016438898791840018,0.7648527209186221,0.8
0.8938053097345132,0.04049342987396091,0.6814777833250125,0.8500000000000001
0.8938053097345132,0.04049342987396091,0.6814777833250125,0.9
0.9545454545454546,0.012873836403248129,0.582626060908637,0.95
0.9934640522875817,0.004357298474945519,0.39940089865202194,1.0
