min_recall,equal_opportunity,accuracy,threshold
0.48717948717948717,0.07521367521367521,0.8107295061418902,0.5
0.48717948717948717,0.07521367521367521,0.807971922787666,0.55
0.48717948717948717,0.07521367521367521,0.807971922787666,0.6
0.5384615384615384,0.05491452991452994,0.7999498621208323,0.65
0.6153846153846154,0.0439102564102564,0.771371270995237,0.7
0.7948717948717948,0.03675213675213677,0.6655803459513663,0.75
0.7948717948717948,0.03675213675213677,0.6655803459513663,0.8
0.8205128205128205,0.052991452991453025,0.6244672850338431,0.8500000000000001
0.8974358974358975,0.035042735042734995,0.5379794434695412,0.9
0.9979166666666667,0.001388888888888884,0.15066432689897216,0.95
1.0,0.0,0.1351215843569817,1.0
