min_recall,equal_opportunity,accuracy,threshold
0.4782608695652174,0.10292812777284828,0.8487269096355466,0.5
0.6086956521739131,0.06585822734891056,0.8287568647029456,0.55
0.6779661016949152,0.03781851723740348,0.8097853220169745,0.6
0.7033898305084746,0.06168569122564279,0.7903145282076884,0.65
0.7457627118644068,0.05157769322418234,0.7728407388916625,0.7
0.8135593220338984,0.05173142703409043,0.747378931602596,0.75
0.8220338983050848,0.06067305330385649,0.72790813779331,0.8
0.8728813559322034,0.05576025546548761,0.6635047428856715,0.8500000000000001
0.8728813559322034,0.05576025546548761,0.6335496754867699,0.9
0.9565217391304348,0.02445035985408654,0.5047428856714927,0.95
0.9915254237288136,0.005649717514124279,0.32800798801797304,1.0
