min_recall,equal_opportunity,accuracy,threshold
0.7256637168141593,0.06167873424510595,0.7493759360958562,0.5
0.7610619469026548,0.050359573524591784,0.708936595107339,0.55
0.7610619469026548,0.050359573524591784,0.708936595107339,0.6
0.8053097345132744,0.06443403320030076,0.6615077383924114,0.65
0.8053097345132744,0.06443403320030076,0.6615077383924114,0.7
1.0,0.0,0.14378432351472792,0.75
1.0,0.0,0.14378432351472792,0.8
1.0,0.0,0.14378432351472792,0.8500000000000001
1.0,0.0,0.14378432351472792,0.9
1.0,0.0,0.14378432351472792,0.95
1.0,0.0,0.14378432351472792,1.0
