min_recall,equal_opportunity,accuracy,threshold
0.6363636363636364,0.11606258665082196,0.763854218671992,0.5
0.6363636363636364,0.124777183600713,0.7468796804792811,0.55
0.6363636363636364,0.124777183600713,0.7468796804792811,0.6
0.7727272727272727,0.0730837789661319,0.6749875187219171,0.65
0.7727272727272727,0.0730837789661319,0.6749875187219171,0.7
0.7727272727272727,0.08615567439096854,0.6590114827758362,0.75
0.7727272727272727,0.1079421667656962,0.6385421867199201,0.8
0.7727272727272727,0.12537136066547835,0.6170743884173739,0.8500000000000001
0.8181818181818182,0.09942562883739352,0.5706440339490764,0.9
0.9545454545454546,0.01723113487819365,0.48477284073889165,0.95
1.0,0.0,0.25062406390414377,1.0
