min_recall,equal_opportunity,accuracy,threshold
1.0,0.0,0.505,0.01
1.0,0.0,0.505,0.017
0.984,0.010666666666666677,0.516,0.024
0.9142857142857143,0.015037593984962442,0.571,0.031
0.8853333333333333,0.013286549707602383,0.583,0.038
0.8853333333333333,0.013286549707602383,0.583,0.045
0.8,0.056140350877192935,0.602,0.052
0.8,0.056140350877192935,0.602,0.059
0.8,0.056140350877192935,0.613,0.06599999999999999
0.8,0.056140350877192935,0.613,0.073
0.7428571428571429,0.06616541353383454,0.615,0.07999999999999999
0.5428571428571428,0.05587301587301593,0.626,0.08699999999999998
0.5428571428571428,0.0647619047619048,0.628,0.09399999999999999
0.5428571428571428,0.0647619047619048,0.628,0.10099999999999999
0.5428571428571428,0.04698412698412698,0.632,0.10799999999999998
0.5428571428571428,0.04698412698412698,0.632,0.11499999999999998
0.5428571428571428,0.04698412698412698,0.632,0.12199999999999998
0.6857142857142857,0.06215538847117793,0.616,0.129
0.6857142857142857,0.06215538847117793,0.616,0.136
0.6857142857142857,0.06215538847117793,0.616,0.143
0.6857142857142857,0.06215538847117793,0.616,0.15
