min_recall,equal_opportunity,accuracy,threshold
0.41025641025641024,0.19316239316239314,0.8405615442466784,0.5
0.4358974358974359,0.17606837606837603,0.8282777638505892,0.55
0.48717948717948717,0.2085470085470086,0.8152419152669842,0.6
0.5128205128205128,0.19145299145299152,0.8024567560792178,0.65
0.6153846153846154,0.18974358974358974,0.7603409375783404,0.7
0.717948717948718,0.12136752136752138,0.7169716720982703,0.75
0.717948717948718,0.12136752136752138,0.7169716720982703,0.8
0.9083333333333333,0.044017094017094006,0.483329155176736,0.8500000000000001
0.95,0.03333333333333336,0.295312108297819,0.9
1.0,0.0,0.15191777387816496,0.95
1.0,0.0,0.14264226623213838,1.0
