min_recall,equal_opportunity,accuracy,threshold
0.3125,0.2570754716981132,0.7833250124812781,0.5
0.3125,0.27384696016771487,0.7793310034947578,0.55
0.3125,0.2822327044025157,0.7718422366450325,0.6
0.5,0.19916142557651995,0.7393909136295557,0.65
0.5,0.20335429769392036,0.72790813779331,0.7
0.5625,0.2078092243186583,0.6884672990514229,0.75
0.6875,0.15382599580712789,0.6585122316525213,0.8
0.75,0.14150943396226415,0.6075886170743884,0.8500000000000001
0.9375,0.024895178197064993,0.5346979530703944,0.9
0.9937106918238994,0.004192872117400419,0.3939091362955567,0.95
1.0,0.0,0.18222666000998503,1.0
