min_recall,equal_opportunity,accuracy,threshold
0.6017699115044248,0.1442746044515956,0.7838242636045931,0.5
0.6637168141592921,0.13327969965138106,0.7683474787818273,0.55
0.6637168141592921,0.13327969965138106,0.7683474787818273,0.6
0.7876106194690266,0.08098685974792168,0.7074388417373939,0.65
0.7876106194690266,0.08098685974792168,0.7074388417373939,0.7
0.9477124183006536,0.00535986272581801,0.5656515227159261,0.75
0.9477124183006536,0.00535986272581801,0.5656515227159261,0.8
0.9545454545454546,0.024403325288281003,0.4872690963554668,0.8500000000000001
0.9545454545454546,0.024403325288281003,0.4872690963554668,0.9
0.9738562091503268,0.017429193899782147,0.4153769345981028,0.95
0.9934640522875817,0.004357298474945519,0.28756864702945584,1.0
