min_recall,equal_opportunity,accuracy,threshold
0.584070796460177,0.084414018292796,0.8042935596605092,0.5
0.6017699115044248,0.07680748038069789,0.7978032950574139,0.55
0.625,0.07389937106918236,0.7933100349475787,0.6
0.625,0.07389937106918236,0.7888167748377434,0.65
0.6814159292035398,0.07402460065675968,0.763854218671992,0.7
0.6875,0.09093291404612162,0.7478781827259111,0.75
0.875,0.049790356394129986,0.6385421867199201,0.8
0.9375,0.020702306079664574,0.5476784822765851,0.8500000000000001
0.9734513274336283,0.017699115044247815,0.40838741887169244,0.9
0.9823008849557522,0.011799410029498544,0.31502745881178235,0.95
0.9823008849557522,0.011799410029498544,0.27209186220668996,1.0
