min_recall,equal_opportunity,accuracy,threshold
0.25,0.27777777777777773,0.8447329006490265,0.5
0.3125,0.27384696016771487,0.8272591113330005,0.55
0.5,0.19496855345911954,0.8087868197703445,0.6
0.5,0.2159329140461216,0.7803295057413879,0.65
0.625,0.16194968553459121,0.7573639540688967,0.7
0.75,0.11215932914046123,0.7343984023964054,0.75
0.8125,0.09145702306079666,0.7049425861208187,0.8
0.8125,0.10403563941299791,0.691462805791313,0.8500000000000001
0.9026548672566371,0.06489675516224191,0.6150773839241138,0.9
0.9911504424778761,0.005899705014749272,0.48776834747878184,0.95
0.9911504424778761,0.005899705014749272,0.48776834747878184,1.0
