method,iteration,violation,accuracy,accuracy_rank,violation_rank
21multi,0,-0.0030839367122553383,0.6379430853719421,0,0
21multi,1,-0.02409727339719973,0.5896155766350474,0,0
21multi,2,-0.024234172906739324,0.6814393793924498,0,0
21multi,0,-0.004912845266827626,0.6857713429855219,0,0
21multi,2,-0.01823008849557526,0.6654518222666003,0,0
21multi,1,-0.011577008106116438,0.657114328507239,0,0
21multi,2,-0.023230088495575268,0.7101847229156267,0,0
21multi,1,-0.0214922623434046,0.6209186220668996,0,0
21multi,0,-0.0028761061946902975,0.7206689965052423,0,0
21multi,0,-0.0020648967551622674,0.5934986409274976,0,0
21multi,1,-0.020169491525423768,0.7229489099683808,0,0
21multi,2,-0.02330383480825965,0.7217507072724247,0,0
21multi,1,-0.02410218619503811,0.672125145614911,0,0
21multi,2,-0.025829646017699173,0.7555541687468796,0,0
21multi,0,-0.002918159877130147,0.7005854854082513,0,0
21multi,1,-0.008232445520581142,0.764282148206262,0,0
21multi,2,-0.025261464199517327,0.7158353379022376,0,0
21multi,0,-0.0028559935639582033,0.6799800299550673,0,0
21multi,2,-0.030254424778761113,0.7448202695956067,0,0
21multi,0,-0.002804594618753949,0.7083541354634716,0,0
21multi,1,-0.018135593220338996,0.7481777333999001,0,0
21multi,1,-0.013653483992467068,0.6794253064847174,0,0
21multi,2,-0.029867256637168202,0.7130554168746881,0,0
21multi,0,-0.0005681818181818288,0.6447204193709437,0,0
21multi,2,-0.02370417193426046,0.7208473004778547,0,0
21multi,1,-0.008695652173913038,0.6690963554667998,0,0
21multi,0,-0.004593724859211645,0.7573639540688968,0,0
21multi,1,-0.017099370783969187,0.6884288951188602,0,0
21multi,0,-0.004143201930812597,0.6043712209463582,0,0
21multi,2,-0.02964601769911508,0.6942586120818772,0,0
21multi,2,-0.025044247787610673,0.743784323514728,0,0
21multi,1,-0.028766185914306797,0.6160758861707439,0,0
21multi,0,-0.002614641995172998,0.5803113511550856,0,0
21multi,1,-0.03248236656490163,0.6612937736252764,0,0
21multi,0,-0.0030383480825959025,0.6278249292727575,0,0
21multi,2,-0.034316617502458256,0.7469906251733511,0,0
21multi,0,-0.002931415929203568,0.7284697953070395,0,0
21multi,2,-0.021962992759452963,0.6377706168020697,0,0
21multi,1,-0.00992736077481842,0.6854717923115327,0,0
21multi,0,-0.0020219898096004514,0.6259610584123815,0,0
21multi,1,-0.018858641466903674,0.7161316848257024,0,0
21multi,2,-0.020722713864306835,0.6764020635713098,0,0
21multi,1,-0.017542372881355996,0.781028457314029,0,0
21multi,2,-0.023506637168141623,0.7263479780329505,0,0
21multi,0,-0.003628318584070833,0.6947079380928607,0,0
21multi,0,-0.0029532046124966884,0.7648111166583459,0,0
21multi,2,-0.027393403057119903,0.6650024962556166,0,0
21multi,1,-0.020338983050847522,0.7638996051377479,0,0
21multi,1,-0.030066322770818048,0.6527985799079159,0,0
21multi,2,-0.018720217835262114,0.675640385575483,0,0
21multi,0,-0.002614641995173006,0.7087368946580129,0,0
21multi,2,-0.024115044247787633,0.6764852720918623,0,0
21multi,1,-0.021720707442888752,0.7134298552171743,0,0
21multi,0,-0.0038817377312952983,0.6803128640372775,0,0
21multi,1,-0.017572902410780116,0.6559089936523786,0,0
21multi,2,-0.025884955752212446,0.7696788151106673,0,0
21multi,0,-0.002348536419332901,0.637313260877914,0,0
21multi,1,-0.021430545320560143,0.7216674987518722,0,0
21multi,0,-0.0016894609814964005,0.6302364634865882,0,0
21multi,2,-0.027925270403146542,0.7054418372441338,0,0
21multi,0,-0.002464711475170073,0.6041846321426951,0,0
21multi,2,-0.013470993117010856,0.598546624507683,0,0
21multi,1,-0.01684322033898307,0.7084997503744384,0,0
21multi,1,-0.02341562269712607,0.7233649525711432,0,0
21multi,2,-0.006120943952802382,0.5731818938259279,0,0
21multi,0,-0.0015170670037926795,0.7581841523429141,0,0
21multi,2,-0.011946902654867309,0.6470294558162756,0,0
21multi,0,-0.004163314561544701,0.6635671492760858,0,0
21multi,1,-0.01302300826987637,0.7194208686969545,0,0
21multi,2,-0.019503063308373095,0.7196896962248934,0,0
21multi,0,-0.0019799767587378447,0.6641704110500916,0,0
21multi,1,-0.020621468926553737,0.701364619737061,0,0
21multi,2,-0.025153165418652184,0.705057797918507,0,0
21multi,1,-0.030572955047899825,0.6239806956232318,0,0
21multi,0,-0.0009955752212389424,0.5092985521717425,0,0
21multi,0,-0.0017849959774738772,0.5932975536694958,0,0
21multi,1,-0.013591562269712601,0.6584498252621068,0,0
21multi,2,-0.02331858407079651,0.6877683474787819,0,0
21multi,1,-0.010290556900726429,0.8015120176877542,0,0
21multi,0,-0.0025620397301813545,0.6118514535888475,0,0
21multi,2,-0.018856364874064016,0.6236798648181575,0,0
21multi,2,-0.01309734513274341,0.6838741887169247,0,0
21multi,1,-0.025665859564164673,0.7179231153270097,0,0
21multi,0,-0.004658085277554358,0.7045431852221669,0,0
21multi,2,-0.017212389380531025,0.7219670494258612,0,0
