min_recall,equal_opportunity,accuracy,threshold
0.25,0.290356394129979,0.8337493759360959,0.5
0.25,0.30293501048218024,0.8287568647029456,0.55
0.375,0.269916142557652,0.7978032950574139,0.6
0.375,0.2866876310272537,0.7868197703444832,0.65
0.4375,0.26598532494758914,0.7703444832750874,0.7
0.5,0.2368972746331237,0.7518721917124314,0.75
0.5625,0.21619496855345913,0.7294058911632552,0.8
0.625,0.18291404612159332,0.7154268597104343,0.8500000000000001
0.9557522123893806,0.029498525073746285,0.5212181727408887,0.9
1.0,0.0,0.4343484772840739,0.95
1.0,0.0,0.23414877683474788,1.0
