min_recall,equal_opportunity,accuracy,threshold
0.6289308176100629,0.2057127882599581,0.7438841737393909,0.5
0.6477987421383647,0.19313417190775684,0.7388916625062406,0.55
0.6855345911949685,0.16797693920335433,0.7363954068896655,0.6
0.7295597484276729,0.1386268343815514,0.7264103844233649,0.65
0.7610062893081762,0.1593291404612159,0.6964553170244633,0.7
0.7987421383647799,0.1341719077568134,0.6799800299550673,0.75
0.8050314465408805,0.12997903563941296,0.6674987518721918,0.8
0.8938053097345132,0.07079646017699119,0.6315526709935098,0.8500000000000001
0.911504424778761,0.058997050147492645,0.6035946080878682,0.9
0.9937106918238994,0.004192872117400419,0.31852221667498753,0.95
0.9937106918238994,0.004192872117400419,0.31852221667498753,1.0
