min_recall,equal_opportunity,accuracy,threshold
0.564625850340136,0.058365375135561504,0.6789815277084373,0.5
0.564625850340136,0.058365375135561504,0.6789815277084373,0.55
0.673469387755102,0.07275953859804796,0.6220668996505242,0.6
0.673469387755102,0.07275953859804796,0.6220668996505242,0.65
0.673469387755102,0.07275953859804796,0.6220668996505242,0.7
0.7687074829931972,0.03825298235236126,0.5536694957563655,0.75
0.7687074829931972,0.03825298235236126,0.5536694957563655,0.8
0.9322033898305084,0.016212232866617587,0.3444832750873689,0.8500000000000001
0.9322033898305084,0.016212232866617587,0.3444832750873689,0.9
0.9565217391304348,0.00630977028492552,0.29056415376934597,0.95
1.0,0.0,0.16075886170743883,1.0
