min_recall,equal_opportunity,accuracy,threshold
0.5398230088495575,0.08456243854473944,0.8077883175237144,0.5
0.5625,0.10298742138364776,0.7943085371942087,0.55
0.6194690265486725,0.07339381458600025,0.7913130304543186,0.6
0.625,0.08647798742138368,0.7868197703444832,0.65
0.625,0.10744234800838577,0.7693459810284573,0.7
0.6875,0.09093291404612162,0.7319021467798302,0.75
0.8125,0.07049266247379456,0.617573639540689,0.8
1.0,0.0,0.14378432351472792,0.8500000000000001
1.0,0.0,0.14378432351472792,0.9
1.0,0.0,0.14378432351472792,0.95
1.0,0.0,0.14378432351472792,1.0
