min_recall,equal_opportunity,accuracy,threshold
0.21052631578947367,0.2855750487329434,0.8280270744547505,0.5
0.21052631578947367,0.2855750487329434,0.8280270744547505,0.55
0.3157894736842105,0.21539961013645223,0.8225119077463023,0.6
0.3157894736842105,0.2524366471734893,0.8027074454750565,0.65
0.42105263157894735,0.23582717123386984,0.7480571571822512,0.7
0.5263157894736842,0.18631288966217197,0.7372775131611933,0.75
0.5789473684210527,0.16224445411048283,0.7011782401604412,0.8
0.9473684210526315,0.016569200779727122,0.44622712459262975,0.8500000000000001
0.9473684210526315,0.016569200779727122,0.44622712459262975,0.9
0.9917355371900827,0.005509641873278219,0.23289044873401854,0.95
1.0,0.0,0.1351215843569817,1.0
