min_recall,equal_opportunity,accuracy,threshold
0.17708333333333334,0.022295321637426885,0.576,0.01
0.17708333333333334,0.022295321637426885,0.576,0.017
0.23450134770889489,0.08927980328178936,0.602,0.024
0.9353099730458221,0.022293351302785275,0.605,0.031
0.784366576819407,0.09112403650636021,0.674,0.038
0.784366576819407,0.09112403650636021,0.674,0.045
0.784366576819407,0.09112403650636021,0.674,0.052
0.784366576819407,0.09112403650636021,0.674,0.059
0.784366576819407,0.09112403650636021,0.674,0.06599999999999999
0.784366576819407,0.09112403650636021,0.674,0.073
0.784366576819407,0.09112403650636021,0.674,0.07999999999999999
0.784366576819407,0.09112403650636021,0.674,0.08699999999999998
0.784366576819407,0.09112403650636021,0.674,0.09399999999999999
0.784366576819407,0.09112403650636021,0.674,0.10099999999999999
0.784366576819407,0.09112403650636021,0.674,0.10799999999999998
0.784366576819407,0.09112403650636021,0.674,0.11499999999999998
0.784366576819407,0.09112403650636021,0.674,0.12199999999999998
0.784366576819407,0.09112403650636021,0.674,0.129
0.784366576819407,0.09112403650636021,0.674,0.136
0.784366576819407,0.09112403650636021,0.674,0.143
0.784366576819407,0.09112403650636021,0.674,0.15
