min_recall,equal_opportunity,accuracy,threshold
0.5882352941176471,0.052287581699346365,0.7964402105790925,0.5
0.6666666666666666,0.02614379084967326,0.7483078465780898,0.55
0.6666666666666666,0.02614379084967326,0.7483078465780898,0.6
0.6666666666666666,0.02614379084967326,0.7483078465780898,0.65
0.7333333333333333,0.040522875816993466,0.6951616946603159,0.7
0.7333333333333333,0.048526077097505706,0.6527951867635999,0.75
0.7333333333333333,0.05532879818594109,0.6432689897217347,0.8
0.9333333333333333,0.0104308390022676,0.39383304086237153,0.8500000000000001
0.9333333333333333,0.018594104308389998,0.3587365254449737,0.9
0.9938775510204082,0.0040816326530612,0.19027325144146404,0.95
1.0,0.0,0.1378791677112058,1.0
