min_recall,equal_opportunity,accuracy,threshold
1.0,0.0,0.505,0.01
1.0,0.0,0.505,0.017
1.0,0.0,0.505,0.024
0.1509433962264151,0.024371069182389942,0.497,0.031
0.1509433962264151,0.024371069182389942,0.497,0.038
0.1509433962264151,0.024371069182389942,0.497,0.045
0.4270833333333333,0.0310672514619883,0.507,0.052
0.4270833333333333,0.0310672514619883,0.507,0.059
0.4270833333333333,0.0310672514619883,0.507,0.06599999999999999
0.4270833333333333,0.0310672514619883,0.507,0.073
0.4270833333333333,0.0310672514619883,0.507,0.07999999999999999
0.4270833333333333,0.0310672514619883,0.507,0.08699999999999998
0.4270833333333333,0.0310672514619883,0.507,0.09399999999999999
0.4270833333333333,0.0310672514619883,0.507,0.10099999999999999
0.2631578947368421,0.032894736842105275,0.489,0.10799999999999998
0.2631578947368421,0.032894736842105275,0.489,0.11499999999999998
0.2631578947368421,0.032894736842105275,0.489,0.12199999999999998
0.2631578947368421,0.032894736842105275,0.489,0.129
0.2631578947368421,0.032894736842105275,0.489,0.136
0.2631578947368421,0.032894736842105275,0.489,0.143
0.2631578947368421,0.032894736842105275,0.489,0.15
