min_recall,equal_opportunity,accuracy,threshold
0.21052631578947367,0.2825141365811223,0.7956881423915768,0.5
0.42105263157894735,0.19037262577932434,0.7578340436199549,0.55
0.631578947368421,0.13542119762215457,0.6302331411381299,0.6
0.631578947368421,0.13542119762215457,0.6302331411381299,0.65
0.631578947368421,0.1519501232419893,0.5856104286788669,0.7
0.631578947368421,0.1519501232419893,0.5856104286788669,0.75
0.8055555555555556,0.08555249464340371,0.43294058661318624,0.8
0.8611111111111112,0.07055402509947961,0.3609927300075207,0.8500000000000001
0.8611111111111112,0.07055402509947961,0.3609927300075207,0.9
0.9444444444444444,0.03152739516375883,0.27500626723489596,0.95
1.0,0.0,0.1704687891702181,1.0
