min_recall,equal_opportunity,accuracy,threshold
0.6363636363636364,0.07248960190136662,0.7953070394408387,0.5
0.6363636363636364,0.10299069122598532,0.7743384922616076,0.55
0.6363636363636364,0.10299069122598532,0.7743384922616076,0.6
0.6363636363636364,0.124777183600713,0.745881178232651,0.65
0.6363636363636364,0.124777183600713,0.745881178232651,0.7
0.6363636363636364,0.1334917805506041,0.7403894158761857,0.75
0.6363636363636364,0.1639928698752228,0.7174238642036944,0.8
0.7727272727272727,0.09487027134085957,0.6635047428856715,0.8500000000000001
0.8181818181818182,0.07328183798772032,0.6420369445831253,0.9
0.9545454545454546,0.030303030303030276,0.5097353969046431,0.95
0.9911504424778761,0.005899705014749272,0.3469795307039441,1.0
