min_recall,equal_opportunity,accuracy,threshold
0.25,0.39937106918238996,0.6859710434348477,0.5
0.25,0.39937106918238996,0.6859710434348477,0.55
0.4375,0.29533542976939203,0.6050923614578133,0.6
0.5625,0.23715932914046123,0.5496754867698452,0.65
0.5625,0.23715932914046123,0.5496754867698452,0.7
0.625,0.22064989517819708,0.5047428856714927,0.75
0.625,0.2248427672955975,0.44982526210683976,0.8
0.875,0.06656184486373166,0.36744882675986024,0.8500000000000001
0.9375,0.03747379454926625,0.2745881178232651,0.9
0.9375,0.03747379454926625,0.2491263105341987,0.95
0.9375,0.03747379454926625,0.22666000998502248,1.0
