min_recall,equal_opportunity,accuracy,threshold
0.6979166666666666,0.1136695906432749,0.67,0.01
0.6979166666666666,0.1136695906432749,0.67,0.017
0.6979166666666666,0.1136695906432749,0.67,0.024
0.5768194070080862,0.07159407953846886,0.664,0.031
0.5768194070080862,0.07159407953846886,0.664,0.038
0.5768194070080862,0.07159407953846886,0.664,0.045
0.5768194070080862,0.07159407953846886,0.664,0.052
0.5768194070080862,0.07159407953846886,0.664,0.059
0.5768194070080862,0.07159407953846886,0.664,0.06599999999999999
0.5768194070080862,0.07159407953846886,0.664,0.073
0.5768194070080862,0.07159407953846886,0.664,0.07999999999999999
0.5768194070080862,0.07159407953846886,0.664,0.08699999999999998
0.5768194070080862,0.07159407953846886,0.664,0.09399999999999999
0.5768194070080862,0.07159407953846886,0.664,0.10099999999999999
0.5768194070080862,0.07159407953846886,0.664,0.10799999999999998
0.5768194070080862,0.07159407953846886,0.664,0.11499999999999998
0.5768194070080862,0.07159407953846886,0.664,0.12199999999999998
0.5768194070080862,0.07159407953846886,0.664,0.129
0.5768194070080862,0.07159407953846886,0.664,0.136
0.5768194070080862,0.07159407953846886,0.664,0.143
0.5768194070080862,0.07159407953846886,0.664,0.15
