min_recall,equal_opportunity,accuracy,threshold
0.6857142857142857,0.03408521303258142,0.65,0.5
0.6857142857142857,0.03408521303258142,0.65,0.55
0.6857142857142857,0.03408521303258142,0.65,0.6
0.6857142857142857,0.03408521303258142,0.65,0.65
0.6857142857142857,0.03408521303258142,0.65,0.7
0.7142857142857143,0.05714285714285716,0.644,0.75
0.8,0.02807017543859643,0.632,0.8
0.8571428571428571,0.025062656641604047,0.61,0.8500000000000001
0.9142857142857143,0.02205513784461151,0.587,0.9
0.9626666666666667,0.024888888888888887,0.556,0.95
0.9973333333333333,0.001777777777777804,0.506,1.0
