min_recall,equal_opportunity,accuracy,threshold
0.9972222222222222,0.0018518518518518452,0.517,0.01
0.9333333333333333,0.02609582059123346,0.57,0.017
0.9166666666666666,0.037037037037037056,0.577,0.024
0.8944444444444445,0.051851851851851816,0.597,0.031
0.8888888888888888,0.05555555555555558,0.619,0.038
0.875,0.04629629629629628,0.628,0.045
0.8666666666666667,0.051851851851851816,0.632,0.052
0.8666666666666667,0.051851851851851816,0.632,0.059
0.7555555555555555,0.1074074074074074,0.662,0.06599999999999999
0.75,0.11111111111111109,0.662,0.073
0.75,0.11111111111111109,0.662,0.07999999999999999
0.75,0.11111111111111109,0.662,0.08699999999999998
0.75,0.11111111111111109,0.662,0.09399999999999999
0.75,0.11111111111111109,0.662,0.10099999999999999
0.75,0.11111111111111109,0.662,0.10799999999999998
0.75,0.11111111111111109,0.662,0.11499999999999998
0.75,0.11111111111111109,0.662,0.12199999999999998
0.75,0.11111111111111109,0.662,0.129
0.75,0.11111111111111109,0.662,0.136
0.75,0.11111111111111109,0.662,0.143
0.75,0.11111111111111109,0.662,0.15
