min_recall,equal_opportunity,accuracy,threshold
0.9527777777777777,0.03148148148148152,0.571,0.01
0.9444444444444444,0.037037037037037056,0.578,0.017
0.9444444444444444,0.037037037037037056,0.578,0.024
0.26605504587155965,0.030037376826367645,0.601,0.031
0.26605504587155965,0.030037376826367645,0.601,0.038
0.29357798165137616,0.020948012232415898,0.606,0.045
0.29357798165137616,0.020948012232415898,0.606,0.052
0.29357798165137616,0.020948012232415898,0.606,0.059
0.29357798165137616,0.020948012232415898,0.606,0.06599999999999999
0.29357798165137616,0.020948012232415898,0.606,0.073
0.29357798165137616,0.020948012232415898,0.606,0.07999999999999999
0.8222222222222222,0.08148148148148149,0.64,0.08699999999999998
0.3055555555555556,0.027777777777777752,0.612,0.09399999999999999
0.5083333333333333,0.021967380224260962,0.664,0.10099999999999999
0.5555555555555556,0.01495073054706079,0.67,0.10799999999999998
0.5833333333333334,0.0025484199796126372,0.671,0.11499999999999998
0.5833333333333334,0.01478083588175331,0.67,0.12199999999999998
0.5833333333333334,0.01478083588175331,0.67,0.129
0.5833333333333334,0.01478083588175331,0.67,0.136
0.5833333333333334,0.01478083588175331,0.67,0.143
0.5833333333333334,0.02089704383282361,0.669,0.15
