min_recall,equal_opportunity,accuracy,threshold
0.6041666666666666,0.12353801169590646,0.643,0.01
0.692722371967655,0.06450087482858091,0.646,0.017
0.692722371967655,0.06450087482858091,0.646,0.024
0.692722371967655,0.06450087482858091,0.646,0.031
0.692722371967655,0.06450087482858091,0.646,0.038
0.692722371967655,0.06450087482858091,0.646,0.045
0.692722371967655,0.06450087482858091,0.646,0.052
0.692722371967655,0.06450087482858091,0.646,0.059
0.692722371967655,0.06450087482858091,0.646,0.06599999999999999
0.692722371967655,0.06450087482858091,0.646,0.073
0.692722371967655,0.06450087482858091,0.646,0.07999999999999999
0.692722371967655,0.06450087482858091,0.646,0.08699999999999998
0.692722371967655,0.06450087482858091,0.646,0.09399999999999999
0.692722371967655,0.06450087482858091,0.646,0.10099999999999999
0.692722371967655,0.06450087482858091,0.646,0.10799999999999998
0.692722371967655,0.06450087482858091,0.646,0.11499999999999998
0.692722371967655,0.06450087482858091,0.646,0.12199999999999998
0.692722371967655,0.06450087482858091,0.646,0.129
0.692722371967655,0.06450087482858091,0.646,0.136
0.692722371967655,0.06450087482858091,0.646,0.143
0.692722371967655,0.06450087482858091,0.646,0.15
