min_recall,equal_opportunity,accuracy,threshold
0.5424836601307189,0.24440483264012677,0.7918122815776335,0.5
0.5751633986928104,0.2226183402653991,0.7768347478781827,0.55
0.6013071895424836,0.20518914636561694,0.7753369945082377,0.6
0.6535947712418301,0.17033075856605265,0.7623564653020469,0.65
0.7124183006535948,0.13111507229154284,0.7438841737393909,0.7
0.7647058823529411,0.12655971479500897,0.7129306040938592,0.75
0.7647058823529411,0.12655971479500897,0.7129306040938592,0.8
0.8954248366013072,0.039413745296098236,0.5886170743884174,0.8500000000000001
0.8954248366013072,0.039413745296098236,0.5886170743884174,0.9
0.9545454545454546,0.012603915258782461,0.47528706939590615,0.95
1.0,0.0,0.2291562656015976,1.0
