min_recall,equal_opportunity,accuracy,threshold
0.7386666666666667,0.06895906432748533,0.651,0.01
0.7386666666666667,0.06895906432748533,0.651,0.017
0.7386666666666667,0.06895906432748533,0.651,0.024
0.7386666666666667,0.06895906432748533,0.651,0.031
0.5946666666666667,0.07373099415204676,0.65,0.038
0.6266666666666667,0.07345029239766077,0.648,0.045
0.696,0.07635087719298246,0.65,0.052
0.696,0.07635087719298246,0.65,0.059
0.68,0.08701754385964906,0.656,0.06599999999999999
0.68,0.08701754385964906,0.656,0.073
0.68,0.08701754385964906,0.656,0.07999999999999999
0.68,0.08701754385964906,0.656,0.08699999999999998
0.68,0.08701754385964906,0.656,0.09399999999999999
0.68,0.08701754385964906,0.656,0.10099999999999999
0.68,0.08701754385964906,0.656,0.10799999999999998
0.68,0.08701754385964906,0.656,0.11499999999999998
0.68,0.08701754385964906,0.656,0.12199999999999998
0.68,0.08701754385964906,0.656,0.129
0.68,0.08701754385964906,0.656,0.136
0.68,0.08701754385964906,0.656,0.143
0.68,0.08701754385964906,0.656,0.15
