method,iteration,violation,accuracy,accuracy_rank,violation_rank
21multi,0,-0.08636363636363639,0.6845356964553171,0,0
21multi,1,-0.016528494227462553,0.6549758695290397,0,0
21multi,2,-0.2361111111111111,0.6871359627225827,0,0
21multi,2,-0.253409090909091,0.6915989651885807,0,0
21multi,1,-0.010046671579464558,0.7091862206689966,0,0
21multi,0,-0.10082644628099176,0.7107974402033315,0,0
21multi,2,-0.2527777777777778,0.7118211571531591,0,0
21multi,1,-0.012001741810142725,0.7177415694639858,0,0
21multi,0,-0.09787878787878791,0.7483441504410052,0,0
21multi,0,-0.1031818181818182,0.6452321517723416,0,0
21multi,2,-0.2390625,0.696580129805292,0,0
21multi,1,-0.011867756414550845,0.7652611991104252,0,0
21multi,1,-0.009716285924834233,0.710134797803295,0,0
21multi,0,-0.09818181818181819,0.7525711432850725,0,0
21multi,2,-0.17500000000000004,0.636944583125312,0,0
21multi,1,-0.0142962417096537,0.7563654518222667,0,0
21multi,0,-0.09681818181818186,0.789865202196705,0,0
21multi,2,-0.2575,0.7047428856714928,0,0
21multi,0,-0.10227272727272733,0.7436345481777334,0,0
21multi,2,-0.23020833333333338,0.6483607921451157,0,0
21multi,1,-0.009420289855072483,0.7792477949742053,0,0
21multi,0,-0.08553719008264465,0.6829301502292017,0,0
21multi,2,-0.25681818181818183,0.7101166432169926,0,0
21multi,1,-0.014354581183984314,0.7304043934098852,0,0
21multi,1,-0.006053795136330165,0.7231153270094858,0,0
21multi,0,-0.1082644628099174,0.7589070939045978,0,0
21multi,2,-0.290625,0.7295307039440838,0,0
21multi,0,-0.09962121212121212,0.7485438508903313,0,0
21multi,2,-0.3171875,0.7853844233649525,0,0
21multi,1,-0.015555146155735741,0.7130970211349643,0,0
21multi,2,-0.20000000000000004,0.672990514228657,0,0
21multi,0,-0.11590909090909096,0.6840572474621402,0,0
21multi,1,-0.007030213706706023,0.7961058412381428,0,0
21multi,0,-0.08737373737373738,0.6657791091141068,0,0
21multi,2,-0.20000000000000007,0.6880616575137295,0,0
21multi,1,-0.02632850241545896,0.5980473733843678,0,0
21multi,0,-0.11227272727272734,0.7475786320519221,0,0
21multi,1,-0.013048741972839308,0.7029455816275586,0,0
21multi,2,-0.29000000000000004,0.7881677483774338,0,0
21multi,2,-0.29558823529411765,0.7248538956271475,0,0
21multi,0,-0.08522727272727273,0.8106590114827757,0,0
21multi,1,-0.009037314932672387,0.6712658285299324,0,0
21multi,2,-0.32500000000000007,0.8047928107838243,0,0
21multi,1,-0.012074145456606806,0.6990283805061639,0,0
21multi,0,-0.11010101010101019,0.7359516281133855,0,0
21multi,2,-0.27777777777777785,0.7524823875298163,0,0
21multi,1,-0.016577343069605423,0.6594199609676396,0,0
21multi,0,-0.08719008264462812,0.7738846276040484,0,0
21multi,1,-0.02385944932002414,0.6086325057867744,0,0
21multi,2,-0.30357142857142866,0.8215533842094002,0,0
21multi,0,-0.11761363636363643,0.7349600599101349,0,0
21multi,2,-0.2697916666666667,0.7410966883008822,0,0
21multi,0,-0.09090909090909093,0.6735396904643035,0,0
21multi,1,-0.012977974289691361,0.7522604981416763,0,0
21multi,2,-0.24843750000000003,0.7729031452820768,0,0
21multi,1,-0.017676860722181317,0.6532700948577134,0,0
21multi,0,-0.11818181818181825,0.7873903430568434,0,0
21multi,2,-0.28125000000000006,0.7350402966978103,0,0
21multi,1,-0.014032178825841365,0.7268264270261274,0,0
21multi,0,-0.12454545454545463,0.7455317024463306,0,0
21multi,2,-0.20972222222222228,0.7030565263216286,0,0
21multi,1,-0.010275116678948693,0.7027458811782327,0,0
21multi,0,-0.09173553719008268,0.7050787455180866,0,0
21multi,0,-0.11090909090909098,0.7761357963055417,0,0
21multi,1,-0.015201015311553292,0.6969545681477782,0,0
21multi,2,-0.2354166666666667,0.6330504243634548,0,0
21multi,1,-0.005364775239498898,0.7343984023964054,0,0
21multi,0,-0.11818181818181825,0.7094982526210685,0,0
21multi,2,-0.2986111111111112,0.7377822155655405,0,0
21multi,1,-0.012969786293294039,0.6989515726410385,0,0
21multi,2,-0.23750000000000002,0.7106612808060636,0,0
21multi,0,-0.09090909090909094,0.7506518000776613,0,0
21multi,2,-0.3012500000000001,0.7539690464303546,0,0
21multi,1,-0.018638804084640533,0.6309107766921047,0,0
21multi,0,-0.1055555555555556,0.6825317579186776,0,0
21multi,0,-0.11780303030303035,0.7573639540688967,0,0
21multi,1,-0.00857841495277018,0.7339445377388462,0,0
21multi,2,-0.2645833333333334,0.7295723082043603,0,0
21multi,2,-0.178409090909091,0.6580129805292061,0,0
21multi,1,-0.0025423728813559698,0.7227658512231653,0,0
21multi,0,-0.10404040404040409,0.7163144172629943,0,0
21multi,2,-0.2541666666666667,0.6785377489321571,0,0
21multi,1,-0.011610819714768765,0.7133123843646295,0,0
21multi,0,-0.11818181818181825,0.7183510448612795,0,0
21multi,2,-0.2802083333333334,0.7751705774671326,0,0
21multi,1,-0.009076394006386693,0.7428856714927609,0,0
21multi,0,-0.10101010101010105,0.7157596937926444,0,0
21multi,1,-0.020665991156963923,0.6512730903644534,0,0
21multi,2,-0.290625,0.7856964553170246,0,0
21multi,0,-0.11060606060606065,0.7346757641315805,0,0
21multi,0,-0.10568181818181822,0.6973290064902646,0,0
21multi,1,-0.015352493244903002,0.7580296222333166,0,0
21multi,2,-0.1958333333333334,0.6856382093526378,0,0
21multi,1,-0.017870302137067112,0.6965177234148777,0,0
21multi,0,-0.0821969696969697,0.7469212847395573,0,0
21multi,2,-0.19875000000000007,0.6779830254618072,0,0
21multi,2,-0.25961538461538464,0.7378547563270478,0,0
21multi,0,-0.08057851239669422,0.6507057595425044,0,0
21multi,1,-0.008366494718742365,0.7680812115160591,0,0
21multi,0,-0.11717171717171723,0.7683474787818273,0,0
21multi,2,-0.2775,0.7838741887169245,0,0
21multi,1,-0.011115205109309781,0.7859044766184057,0,0
21multi,1,-0.003389830508474597,0.7224163754368448,0,0
21multi,2,-0.22812500000000002,0.6870527542020303,0,0
21multi,0,-0.11428571428571432,0.7143570358747592,0,0
21multi,1,-0.018637926799312237,0.7133466466966217,0,0
21multi,0,-0.09318181818181819,0.7205857879846898,0,0
21multi,2,-0.29375000000000007,0.7990514228657015,0,0
21multi,2,-0.31250000000000006,0.7664752870693958,0,0
21multi,0,-0.09930069930069935,0.7510657091286148,0,0
21multi,1,-0.02729153676095462,0.6690733131072621,0,0
21multi,2,-0.17638888888888893,0.6505242136794807,0,0
21multi,1,-0.009019078031605707,0.7314028956565152,0,0
21multi,0,-0.10681818181818187,0.7146363787651855,0,0
21multi,2,-0.26527777777777783,0.7552005325345315,0,0
21multi,0,-0.10714285714285719,0.6722059767491618,0,0
21multi,1,-0.015958916728076672,0.6861582626060908,0,0
21multi,0,-0.1031468531468532,0.7920427051730097,0,0
21multi,2,-0.21250000000000005,0.6692960559161258,0,0
21multi,1,-0.007129697862932975,0.783657846563488,0,0
