min_recall,equal_opportunity,accuracy,threshold
0.625,0.09486373165618452,0.6460309535696456,0.5
0.625,0.1367924528301887,0.618572141787319,0.55
0.625,0.1367924528301887,0.618572141787319,0.6
0.625,0.16614255765199162,0.582626060908637,0.65
0.625,0.16614255765199162,0.582626060908637,0.7
0.625,0.16614255765199162,0.582626060908637,0.75
0.8125,0.11320058997050146,0.4583125312031952,0.8
0.9911504424778761,0.005899705014749272,0.35546679980029955,0.8500000000000001
0.9911504424778761,0.005899705014749272,0.35546679980029955,0.9
1.0,0.0,0.19520718921617575,0.95
1.0,0.0,0.19520718921617575,1.0
